,collection,brand,item,price_without_discount,discount,clean_price,maltiply
2051,New Season,Self-Portrait,Guipure fitted midi dress,526.0,0.0,526.0,1.0
2052,,Versace Jeans Couture,baroque-print pleated maxi dress,1108.0,20.0,886.0,0.8
2053,,ROTATE,Savica midi dress,251.0,20.0,201.0,0.8
2054,,See by Chloé,broderie-anglais shirt dress,439.0,0.0,439.0,1.0
2055,,Masterpeace,crochet-trim maxi dress,477.0,40.0,286.0,0.6
2056,,Kika Vargas,Ines ruffled dress,540.0,40.0,324.0,0.6
2057,,Self-Portrait,A-line midi dress,522.0,0.0,522.0,1.0
2058,,Emilio Pucci,Farfalle-print fitted dress,1150.0,40.0,690.0,0.6
2059,,P.A.R.O.S.H.,heart-print dress,522.0,35.0,339.0,0.65
2060,New Season,RED Valentino,Broderie Anglaise midi dress,830.0,0.0,830.0,1.0
2061,,Diesel,D-Lunar-A shirt dress,224.0,30.0,157.0,0.7
2062,,Ulla Johnson,Thelma floral-print midi dress,541.0,30.0,379.0,0.7
2063,,Gcds,logo-print T-shirt dress,255.0,30.0,176.0,0.7
2064,,Camilla,Xanadu Rising fitted max dress,583.0,30.0,408.0,0.7
2065,Conscious,ANOUKI,puff-sleeves A-line dress,1030.0,40.0,618.0,0.6
2066,,Amen,ruffle-detail asymmetric dress,270.0,0.0,270.0,1.0
2067,New Season,Aje,boned-bodice sleeveless dress,362.0,0.0,362.0,1.0
2068,,P.A.R.O.S.H.,Sunny tie-waist long-length shirt dress,559.0,20.0,447.0,0.8
2069,,REMAIN,Marika abstract-print sleeveless shirt dress,225.0,40.0,135.0,0.6
2070,,Roses & Lace,Aziza floral-print midi dress,442.0,40.0,265.0,0.6
2071,,We Are Kindred,Winnie embroidered dress,230.0,0.0,230.0,1.0
2072,,TWINSET,crochet-panelled fitted dress,211.0,35.0,133.0,0.65
2073,,Marchesa,feather-embellished floral embroidred gown,10104.0,20.0,8083.0,0.8
2074,,ZIMMERMANN,longsleeved silk wrap dress,654.0,0.0,654.0,1.0
2075,New Season,Elisabetta Franchi,long-sleeved belted shirtdress,543.0,0.0,543.0,1.0
2076,,Erdem,Sarah puff-sleeve cotton dress,1124.0,50.0,562.0,0.5
2077,Conscious,Osklen,Ouro plunge maxi dress,539.0,20.0,431.0,0.8
2078,,Kenzo,logo-print cotton T-shirt dress,202.0,10.0,182.0,0.9
2079,,RASARIO,crystal ring cocktail dress,2088.0,40.0,1253.0,0.6
2080,,Emilio Pucci,Bandierine-print cutout dress,545.0,40.0,327.0,0.6
2081,New Season,Jacquemus,La Robe Hielo asymmetric dress,733.0,0.0,733.0,1.0
2082,,Dolce & Gabbana,mixed-print short dress,1625.0,0.0,1625.0,1.0
2083,New Season,ZIMMERMANN,floral-print off-shoulder dress,851.0,0.0,851.0,1.0
2084,,Isabel Marant,Rabea twist-detail cut-out long dress,942.0,0.0,942.0,1.0
2085,,Missing You Already,tie-straps cotton tiered dress,280.0,30.0,196.0,0.7
2086,New Season,A.W.A.K.E. Mode,asymmetric single-sleeve striped dress,354.0,0.0,354.0,1.0
2087,,Just Cavalli,baroque floral-print mini dress,398.0,60.0,159.0,0.4
2088,,Just Cavalli,leopard-print floor-length dress,1091.0,65.0,382.0,0.35
2089,,Pleats Please Issey Miyake,plissé sleeveless mid dress,489.0,0.0,489.0,1.0
2090,,IRO,Aurora ribbed-knit asymmetrical dress,274.0,30.0,192.0,0.7
2091,Conscious,Prada,logo mini dress,1749.0,0.0,1749.0,1.0
2092,,Tadashi Shoji,Oran embroidered tulle floor-length gown,620.0,30.0,434.0,0.7
2093,,LIU JO,butterfly-print halterneck maxi dress,331.0,25.0,248.0,0.75
2094,,Christopher Esber,lattice-waist midi dress,984.0,50.0,492.0,0.5
2095,,Elisabetta Franchi,chain-detail mini dress,432.0,25.0,324.0,0.75
2096,New Season,GANNI,long-sleeve shirt dress,254.0,0.0,254.0,1.0
2097,New Season,Rebecca Vallance,Iman cut-out midi dress,569.0,0.0,569.0,1.0
2098,,Armani Exchange,shortsleeved belted shirt dress,152.0,0.0,152.0,1.0
2099,,Bambah,oversize bow detail gown,1529.0,0.0,1529.0,1.0
2100,Conscious,BOTEH,Hermia floral-print maxi dress,394.0,30.0,276.0,0.7
2101,,1017 ALYX 9SM,chain-trimmed mini dress,329.0,30.0,230.0,0.7
2102,Exclusive,There Was One,mid-length T-shirt dress,260.0,50.0,130.0,0.5
2103,,Patrizia Pepe,gingham-print cotton midi dress,219.0,0.0,219.0,1.0
2104,New Season,Tadashi Shoji,off-shoulder twist gown,479.0,0.0,479.0,1.0
2105,New Season,PINKO,embroidered-logo fitted dress,360.0,0.0,360.0,1.0
2106,,SIR.,Franc open-back minidress,314.0,30.0,220.0,0.7
2107,,KHAITE,Norelle flared dress,1263.0,40.0,758.0,0.6
2108,,Zadig&Voltaire,Rozo silk leopard print dress,614.0,0.0,614.0,1.0
2109,,Sabina Musayev,fully-pleated belted dress,412.0,25.0,309.0,0.75
2110,,MSGM,jersey fringed dress,323.0,25.0,242.0,0.75
2111,,Elie Saab,long-sleeved sequinned gown,14634.0,0.0,14634.0,1.0
2112,,Emilio Pucci,Tartuca-print co-ord,635.0,40.0,381.0,0.6
2113,Conscious,Zadig&Voltaire,Rais pinstripe shirt dress,304.0,0.0,304.0,1.0
2114,New Season,ZIMMERMANN,silk wrapped midi dress,720.0,0.0,720.0,1.0
2115,,Sachin & Babi,Clarissa one-shoulder gown,1279.0,0.0,1279.0,1.0
2116,,The Attico,Margot mini shirtdress,726.0,20.0,581.0,0.8
2117,,Karl Lagerfeld,peplum-hem jersey dress,304.0,50.0,152.0,0.5
2118,,Alexander Wang,sequin striped shirt dress,790.0,0.0,790.0,1.0
2119,New Season,GAUGE81,gathered-detail shirt dress,576.0,0.0,576.0,1.0
2120,,16Arlington,Cynthia feather-trim mini dress,991.0,0.0,991.0,1.0
2121,,Fabiana Filippi,shirred-waist V-neck long dress,687.0,0.0,687.0,1.0
2122,,La DoubleJ,Choux floral-print tiered dress,761.0,20.0,609.0,0.8
2123,New Season,Valentino,logo-buckle cotton popeline midi dress,2752.0,0.0,2752.0,1.0
2124,,Low Classic,semi-sheer mini slip dress,290.0,40.0,174.0,0.6
2125,,Kenzo,Tiger-print T-shirt dress,212.0,0.0,212.0,1.0
2126,,Marni,striped sleeveless dress,732.0,0.0,732.0,1.0
2127,Conscious,Baserange,Shaw long-sleeve kaftan dress,216.0,50.0,108.0,0.5
2128,,Proenza Schouler White Label,spiral tie-dye jersey dress,496.0,50.0,248.0,0.5
2129,New Season,16 ARLINGTON,Maika feather-trimmed midi dress,1051.0,0.0,1051.0,1.0
2130,,ROTATE,ruched-detail mini dress,306.0,50.0,153.0,0.5
2131,,RED Valentino,butterfly-print mini shift dress,608.0,0.0,608.0,1.0
2132,,Self-Portrait,guipure-lace design dress,543.0,0.0,543.0,1.0
2133,,Self-Portrait,Geometric guipure lace flared dress,485.0,0.0,485.0,1.0
2134,,Versace,sculpted square-neck sleeveless dress,2104.0,20.0,1683.0,0.8
2135,,Tadashi Shoji,floral-lace cap-sleeves dress,544.0,0.0,544.0,1.0
2136,,Maria Lucia Hohan,sweetheart-neck denim dress,495.0,40.0,297.0,0.6
2137,,LoveShackFancy,Valente broderie-anglaise mini dress,548.0,20.0,438.0,0.8
2138,,JW Anderson,asymmetric shirt dress,736.0,50.0,368.0,0.5
2139,,P.A.R.O.S.H.,V-neck tied-waist dress,448.0,35.0,291.0,0.65
2140,,PINKO,monogram ribbed trim dress,371.0,30.0,260.0,0.7
2141,,SIR.,Xanthe midi dress,371.0,30.0,260.0,0.7
2142,,Alberta Ferretti,floral-print floor-length gown,2117.0,0.0,2117.0,1.0
2143,,Emporio Armani,round neck day dress,249.0,20.0,199.0,0.8
2144,,Sabina Musayev,floral-print mini dress,378.0,25.0,280.0,0.75
2145,Conscious,Paris Georgia,Walter ruched dress,630.0,40.0,378.0,0.6
2146,New Season,Mônot,high-slit strapless tube gown,1340.0,0.0,1340.0,1.0
2147,,Marchesa Notte,lace mid-length dress,743.0,35.0,483.0,0.65
2148,,Loulou Studio,SULA satin silk-blend dress,304.0,20.0,243.0,0.8
2149,,TWINSET,embroidered cotton midi dress,309.0,30.0,216.0,0.7
2150,,Giuseppe Di Morabito,sequin-embellished midi dress,570.0,20.0,456.0,0.8
2151,Conscious,OpéraSPORT,slit neck knitted dress,336.0,50.0,168.0,0.5
2152,,Balmain,monogram-pattern sleeveless dress,1736.0,25.0,1302.0,0.75
2153,New Season,Moncler,panelled drawstring-waist midi dress,562.0,0.0,562.0,1.0
2154,,Michael Michael Kors,tied-waist denim dress,214.0,0.0,214.0,1.0
2155,,Simone Rocha,embroidered-detail balloon-sleeve dress,1183.0,40.0,710.0,0.6
2156,,Maria Lucia Hohan,Zahara ruffe-trim dress,1854.0,25.0,1372.0,0.75
2157,,Blugirl,pailette-embellished dress,664.0,30.0,465.0,0.7
2158,,La DoubleJ,Swing floral-print dress,437.0,0.0,437.0,1.0
2159,,Lemaire,Tilted belted button-up robe dress,949.0,30.0,664.0,0.7
2160,,Moncler,short-sleeved taffata dress,590.0,0.0,590.0,1.0
2161,,Dolce & Gabbana,floral print long-sleeve midi dress,2095.0,20.0,1676.0,0.8
2162,Conscious,Marine Serre,Courage tarot card-print sleeveless dress,534.0,0.0,534.0,1.0
2163,Conscious,Miaou,Renzo ruched midi dress,318.0,40.0,191.0,0.6
2164,,Marine Serre,logo-embroidered T-shirt dress,360.0,30.0,252.0,0.7
2165,,Self-Portrait,ruched side slit midi dress,387.0,30.0,271.0,0.7
2166,,Masterpeace,gingham-check short-sleeve maxi dress,388.0,40.0,233.0,0.6
2167,,MSGM,logo-print oversized T-shirt dress,167.0,40.0,100.0,0.6
2168,,SIR.,slit-detail long-sleeve dress,483.0,0.0,483.0,1.0
2169,New Season,St. Agni,open-back slip dress,419.0,0.0,419.0,1.0
2170,,Forte Forte,silk midi dress,476.0,30.0,333.0,0.7
2171,,Missing You Already,MYA SQR NCK MIDI DRSS TIE HEM BLACK,293.0,30.0,205.0,0.7
2172,,Agua By Agua Bendita,floral-print strapless dress,438.0,40.0,263.0,0.6
2173,,Marysia,MARYSIA SERENA MNI DRS W SHRTS XVR BK W,444.0,30.0,311.0,0.7
2174,New Season,Jenny Packham,embellished maxi dress,4441.0,0.0,4441.0,1.0
2175,,Jacquemus,cut-out blazer minidress,758.0,0.0,758.0,1.0
2176,,Federica Tosi,sleeveless shirt dress,327.0,30.0,229.0,0.7
2177,,Self-Portrait,long-sleeve pleated gown,596.0,30.0,417.0,0.7
2178,,MSGM,asymmetric striped shirt dress,327.0,30.0,229.0,0.7
2179,Conscious,Three Graces,Mallie halterneck midi dress,534.0,30.0,374.0,0.7
2180,,REMAIN,Lizea open-back knitted dress,166.0,50.0,83.0,0.5
2181,New Season,Proenza Schouler White Label,Sunflower poplin dress,530.0,0.0,530.0,1.0
2182,,Dolce & Gabbana,long-sleeve dart-detail dress,1488.0,40.0,893.0,0.6
2183,,Norma Kamali,one-shoulder ruched midi dress,230.0,0.0,230.0,1.0
2184,,Osklen,sleeveless long dress,218.0,0.0,218.0,1.0
2185,,Tory Burch,wave-print tie-shoulder dress,458.0,20.0,366.0,0.8
2186,,Dolce & Gabbana,floral-lace sheer minidress,2129.0,45.0,1171.0,0.55
2187,,See by Chloé,broderie anglaise midi-dress,376.0,15.0,320.0,0.85
2188,,Paco Rabanne,graphic-print asymmetric midi dress,748.0,20.0,598.0,0.8
2189,New Season,Oscar de la Renta,sequin-embellished open-back dress,10918.0,0.0,10918.0,1.0
2190,,Karl Lagerfeld,fringe-detail cape-sleeve midi dress,323.0,20.0,258.0,0.8
2191,,Lygia & Nanny,Freya monkey-print dress,227.0,0.0,227.0,1.0
2192,,RED Valentino,Emerald Forest-print shirt dress,912.0,0.0,912.0,1.0
2193,,Henrik Vibskov,intarsia maxi dress,310.0,20.0,248.0,0.8
2194,,Casablanca,wave-print mini dress,1599.0,30.0,1119.0,0.7
2195,,La DoubleJ,cotton Breakfast Dress,548.0,0.0,548.0,1.0
2196,,Emporio Armani,ribbed-waist A-line dress,355.0,45.0,195.0,0.55
2197,,Marc Jacobs,The Paneled Tank dress,423.0,40.0,254.0,0.6
2198,,Natasha Zinko,floral-print slip dress,648.0,40.0,389.0,0.6
2199,Conscious,GANNI,printed shirt dress,294.0,35.0,191.0,0.65
2200,,JW Anderson,bomber-style poplin shirtdress,436.0,50.0,218.0,0.5
2201,,Jil Sander,floral-crochet midi dress,875.0,25.0,656.0,0.75
2202,,Comme Des Garçons Noir Kei Ninomiya,harness-detail tiered dress,8948.0,0.0,8948.0,1.0
2203,,Ea7 Emporio Armani,metallic logo T-shirt dress,122.0,0.0,122.0,1.0
2204,Conscious,SIR.,Alena maxi dress,376.0,0.0,376.0,1.0
2205,Conscious,Self-Portrait,cut-out shirt dress,450.0,30.0,315.0,0.7
2206,New Season,Reformation,square-neck sleeveless dress,292.0,0.0,292.0,1.0
2207,,ZIMMERMANN,Tropicana one-shoulder dress,744.0,0.0,744.0,1.0
2208,,Sachin & Babi,Simone sequin-embellished gown,851.0,0.0,851.0,1.0
2209,,TWINSET,knitted bodice poplin midi dress,264.0,30.0,185.0,0.7
2210,,Marchesa Notte,floral off-shoulder evening gown,1172.0,0.0,1172.0,1.0
2211,,Lygia & Nanny,Allat gemstone-print T-shirt dress,133.0,40.0,80.0,0.6
2212,,Alberta Ferretti,halterneck strap pleated dress,1971.0,30.0,1380.0,0.7
2213,,Carolina Herrera,asymmetric layered dress,6409.0,0.0,6409.0,1.0
2214,,Zadig&Voltaire,Hailey jacquard flounce dress,816.0,0.0,816.0,1.0
2215,Conscious,Rejina Pyo,Scout signature button dress,852.0,50.0,426.0,0.5
2216,,MSGM,heart-print mini dress,345.0,25.0,259.0,0.75
2217,,Blanca Vita,V-neck strappy dress,575.0,35.0,374.0,0.65
2218,New Season,Pleats Please Issey Miyake,Luster plissé dress,719.0,0.0,719.0,1.0
2219,,Blanca Vita,Acaena babydoll dress,398.0,35.0,259.0,0.65
2220,,LIU JO,belted cotton midi dress,217.0,30.0,143.0,0.7
2221,,Lemaire,wrap-style shirtdress,428.0,20.0,342.0,0.8
2222,,Courrèges,cut-out mini dress,764.0,20.0,611.0,0.8
2223,Conscious,Nanushka,rolled-strap dress,456.0,30.0,319.0,0.7
2224,,Isabel Marant Étoile,long-sleeve gathered-detail dress,543.0,0.0,543.0,1.0
2225,,Maria Lucia Hohan,Sandra pleated minidress,1354.0,50.0,677.0,0.5
2226,,Marchesa Notte Bridesmaids,cold shoulder bridesmaid gown,294.0,0.0,294.0,1.0
2227,New Season,Cecilie Bahnsen,Heather bustier midi dress,1052.0,0.0,1052.0,1.0
2228,,Osklen,floral-print T-shirt dress,306.0,0.0,306.0,1.0
2229,,Paco Rabanne,geometric-print dress,683.0,0.0,683.0,1.0
2230,,Christopher Esber,cut-out ruched maxi dress,978.0,50.0,489.0,0.5
2231,Conscious,ALEMAIS,Queenie tie-dye shirtdress,508.0,50.0,254.0,0.5
2232,,Shrimps,Liberty gingham-print smock midi dress,445.0,40.0,267.0,0.6
2233,,Philipp Plein,Iconic Plein T-shirt dress,614.0,0.0,614.0,1.0
2234,Conscious,Reformation,halterneck midi dress,229.0,0.0,229.0,1.0
2235,,TOM FORD,long-sleeve belted dress,1958.0,40.0,1175.0,0.6
2236,,Stine Goya,Garance off-shoulder midi dress,266.0,50.0,133.0,0.5
2237,,Ulla Johnson,Senna tiered-ruffle mini dress,423.0,0.0,423.0,1.0
2238,,Golden Goose,contrast stitching tied waist dress,608.0,50.0,304.0,0.5
2239,,Magda Butrym,cut-out fitted T-shirt dress,647.0,30.0,453.0,0.7
2240,,LIU JO,paisley-print midi T-shirt dress,171.0,30.0,113.0,0.7
2241,,RED Valentino,tull tiered gown,1898.0,0.0,1898.0,1.0
2242,New Season,Marchesa Notte,floral print one-shoulder gown,851.0,0.0,851.0,1.0
2243,,Dion Lee,side slit asymmetric midi dress,747.0,40.0,448.0,0.6
2244,Conscious,Nanushka,animal-print mini dress,330.0,50.0,165.0,0.5
2245,,Ulla Johnson,Yvette ruffled midi dress,757.0,40.0,454.0,0.6
2246,,Kenzo,graphic-print mid-length dress,798.0,50.0,399.0,0.5
2247,,Elie Saab,bead-embellished floor-length gown,14279.0,0.0,14279.0,1.0
2248,,Saloni,Lea printed midi dress,963.0,30.0,674.0,0.7
2249,New Season,Sabina Musayev,Chamomile sleeveless tiered maxi dress,631.0,0.0,631.0,1.0
2250,,Mes Demoiselles,mix-print asymmetric silk dress,543.0,20.0,434.0,0.8
2251,,Sabina Musayev,metallic-finish plisse midi-dress,371.0,25.0,278.0,0.75
2252,,Elisabetta Franchi,chain-link detail floor-length dress,826.0,30.0,578.0,0.7
2253,Conscious,Acne Studios,logo-print cotton T-shirt dress,249.0,0.0,249.0,1.0
2254,Conscious,Nanushka,frill-detailed fitted dress,437.0,35.0,284.0,0.65
2255,,KHAITE,Katerina off-shoulder voluminous dress,2653.0,60.0,1061.0,0.4
2256,New Season,ZIMMERMANN,Prima Day floral mini dress,659.0,0.0,659.0,1.0
2257,,Emporio Armani,layered-detail maxi dress,388.0,35.0,252.0,0.65
2258,,Ulla Johnson,Miranda mini dress,454.0,30.0,318.0,0.7
2259,,Courrèges,striped mini dress,698.0,0.0,698.0,1.0
2260,,Oscar de la Renta,belted floral-print dress,1808.0,0.0,1808.0,1.0
2261,,Oscar de la Renta,embroidered puff-sleeve shirtdress,4380.0,50.0,2190.0,0.5
2262,,MSGM,floral-print cut-out shirt dress,493.0,30.0,345.0,0.7
2263,New Season,Marine Serre,logo-embroidered T-shirt dress,289.0,0.0,289.0,1.0
2264,,Marc Jacobs,The Bias slip dress,530.0,40.0,318.0,0.6
2265,,Tom Wood,ribbed-knit midi dress,178.0,50.0,89.0,0.5
2266,,ZIMMERMANN,wrap silk midi dress,727.0,0.0,727.0,1.0
2267,,MSGM,ruffled-trim shirt dress,381.0,30.0,267.0,0.7
2268,,Golden Goose,sleeveless cotton dress,277.0,0.0,277.0,1.0
2269,New Season,Tadashi Shoji,floral-embroidered flared midi dress,544.0,0.0,544.0,1.0
2270,,P.A.R.O.S.H.,button detail A-line dress,503.0,35.0,327.0,0.65
2271,,Isabel Marant,Amezio silk minidress,875.0,0.0,875.0,1.0
2272,New Season,Alexander Wang,logo-jacquard short-sleeve minidress,335.0,0.0,335.0,1.0
2273,,Dolce & Gabbana,lace-up floral lace mini dress,2345.0,0.0,2345.0,1.0
2274,New Season,Rachel Gilbert,Ada crystal-embellished maxi gown,2524.0,0.0,2524.0,1.0
2275,,Marchesa Notte,floral print one-shoulder gown,851.0,0.0,851.0,1.0
2276,,Emporio Armani,logo-trim mini shift dress,322.0,40.0,193.0,0.6
2277,,Elie Saab,draped-sleeve silk gown,5854.0,0.0,5854.0,1.0
2278,,SIR.,Celia open back mini dress,314.0,0.0,314.0,1.0
2279,,La DoubleJ,Sporty Swing shell-print midi dress,437.0,0.0,437.0,1.0
2280,,La DoubleJ,24/7 floral print dress,620.0,0.0,620.0,1.0
2281,,Tela,striped midi dress,386.0,20.0,309.0,0.8
2282,,MACH & MACH,cutout crystal-embellished maxi dress,1150.0,0.0,1150.0,1.0
2283,,Zadig&Voltaire,Rito short dress,388.0,0.0,388.0,1.0
2284,,IRO,Dovy lace-panelled minidress,481.0,30.0,337.0,0.7
2285,,Self-Portrait,scallop-trim chiffon midi dress,454.0,0.0,454.0,1.0
2286,,Tadashi Shoji,floral-lace V-neck dress,758.0,0.0,758.0,1.0
2287,,Saiid Kobeisy,chromatic-print evening gown,2293.0,0.0,2293.0,1.0
2288,,Alex Perry,Hadley off-shoulder ruched mini dress,1561.0,30.0,1093.0,0.7
2289,,Giuseppe Di Morabito,embellished asymmetric dress,1062.0,20.0,850.0,0.8
2290,,Vince,sleeveless midi dress,349.0,30.0,244.0,0.7
2291,,Camilla,shirred-waist V-neck dress,778.0,20.0,622.0,0.8
2292,,3.1 Phillip Lim,two-piece dress,530.0,60.0,212.0,0.4
2293,Conscious,GANNI,scoop-neck knitted midi dress,248.0,50.0,124.0,0.5
2294,,Missoni,metallic crochet knit dress,745.0,40.0,432.0,0.6
2295,,Agua By Agua Bendita,graphic-print dress,470.0,40.0,282.0,0.6
2296,,MSGM,metallic-logo T-shirt dress,150.0,10.0,135.0,0.9
2297,New Season,Rachel Gilbert,Kace off-shoulder bow-detail midi dress,1260.0,0.0,1260.0,1.0
2298,New Season,Off-White,floral-print sleeveless dress,637.0,0.0,637.0,1.0
2299,,PatBO,floral-print cut-out maxi dress,829.0,0.0,829.0,1.0
2300,,Self-Portrait,ribbed-knit flared dress,414.0,30.0,290.0,0.7
2301,,STAUD,Diego faux-leather mini dress,312.0,40.0,187.0,0.6
2302,,Proenza Schouler White Label,ribbed two-tone dress,450.0,50.0,225.0,0.5
2303,,Wolford,x Amina Muaddi draped mini dress,332.0,0.0,332.0,1.0
2304,,RED Valentino,V-neck wrap mini dress,546.0,0.0,546.0,1.0
2305,,TWINSET,tulle A-line midi dress,380.0,30.0,266.0,0.7
2306,,Ulla Johnson,Virginia floral-print midi dress,498.0,0.0,498.0,1.0
2307,,Just Cavalli,rose-print fitted dress,277.0,30.0,194.0,0.7
2308,,MSGM,gingham check polo dress,381.0,30.0,267.0,0.7
2309,Conscious,GANNI,logo-print midi dress,335.0,15.0,285.0,0.85
2310,,Charo Ruiz Ibiza,floral-lace embroidered V-neck dress,464.0,20.0,371.0,0.8
2311,Conscious,Nanushka,shift midi dress,525.0,25.0,394.0,0.75
2312,,Erdem,Evie floral-print midi dress,1840.0,0.0,1840.0,1.0
2313,,Jenny Packham,bow-detail ombré tulle gown,3146.0,0.0,3146.0,1.0
2314,,ZIMMERMANN,ruffled-trim wrap midi dress,803.0,0.0,803.0,1.0
2315,,ZIMMERMANN,wraparound silk mini dress,691.0,0.0,691.0,1.0
2316,,Missing You Already,Nep knitted midi dress,184.0,30.0,129.0,0.7
2317,,Alexander McQueen,zip-detailing knitted dress,2195.0,20.0,1756.0,0.8
2318,,Isabel Marant,Albizia puff-sleeve midi dress,1131.0,0.0,1131.0,1.0
2319,,Marchesa Notte Bridesmaids,Stilo one-shoulder bridesmaid gown,294.0,0.0,294.0,1.0
2320,,Kika Vargas,Madeline ruffled mini dress,548.0,50.0,274.0,0.5
2321,,Love Moschino,knot-detail cotton T-shirt dress,148.0,15.0,126.0,0.85
2322,,TWINSET,floral-print maxi-dress,321.0,35.0,202.0,0.65
2323,,Zadig&Voltaire,Reglisse silk dress,437.0,25.0,328.0,0.75
2324,,Emporio Armani,belted short sleeve dress,322.0,45.0,177.0,0.55
2325,,Rachel Gilbert,bow-detailed mini dress,963.0,0.0,963.0,1.0
2326,,Dion Lee,layered pleated minidress,651.0,30.0,456.0,0.7
2327,,LIU JO,one-shoulder denim ruffle dress,199.0,20.0,159.0,0.8
2328,New Season,Comme Des Garçons,tulle-detail shirt dress,652.0,0.0,652.0,1.0
2329,,Philosophy Di Lorenzo Serafini,draped-neck curved-hem dress,440.0,0.0,440.0,1.0
2330,New Season,ALEMAIS,Marta paisley-print shirt dress,722.0,0.0,722.0,1.0
2331,,Dorothee Schumacher,V-neck drawstring shirt dress,968.0,20.0,774.0,0.8
2332,Conscious,GANNI,large Peter Pan collar midi dress,317.0,0.0,317.0,1.0
2333,,Osklen,empire long dress,206.0,0.0,206.0,1.0
2334,,Mira Mikati,floral print midi dress,1027.0,15.0,873.0,0.85
2335,,Federica Tosi,pleated one-shoulder dress,327.0,40.0,196.0,0.6
2336,,Moschino,Teddy Bear crystal-embellished T-shirt dress,438.0,15.0,372.0,0.85
2337,,Lemaire,Tilted belted button-up robe dress,949.0,30.0,664.0,0.7
2338,,ROTATE,Duddi puff-sleeve dress,357.0,35.0,232.0,0.65
2339,,Molly Goddard,Severine ruched floral-print dress,773.0,40.0,464.0,0.6
2340,,Osklen,striped T-shirt dress,206.0,0.0,206.0,1.0
2341,,PINKO,logo-print shirt dress,536.0,30.0,375.0,0.7
2342,Conscious,GANNI,Software bodycon midi dress,141.0,30.0,99.0,0.7
2343,,Paco Rabanne,Disco lurex-jacquard mini dress,1096.0,25.0,822.0,0.75
2344,New Season,Cecilie Bahnsen,Alexa voluminous dress,1327.0,0.0,1327.0,1.0
2345,,RED Valentino,bow-detail high-low hem shift dress,448.0,0.0,448.0,1.0
2346,,Louisa Ballou,leaf-print long-sleeve maxi dress,756.0,30.0,529.0,0.7
2347,,Temperley London,iridescent-effect maxi dress,1295.0,0.0,1295.0,1.0
2348,,Rachel Gilbert,two-tone bow-detailed gown,1352.0,0.0,1352.0,1.0
2349,No custom fees,Dolce & Gabbana,V-neck slit-detail dress,6274.0,0.0,6274.0,1.0
2350,,Dolce & Gabbana,spaghetti-strap gathered-detail dress,5845.0,0.0,5845.0,1.0
2351,,Alexander Wang,scoop-neck tank dress,335.0,0.0,335.0,1.0
2352,,Elisabetta Franchi,logo-jacquard mini dress,913.0,30.0,639.0,0.7
2353,,ZIMMERMANN,Tempo puff-sleeve dress,2181.0,20.0,1745.0,0.8
2354,,Sea,ruffle-sleeve shirtdress,431.0,25.0,323.0,0.75
2355,Conscious,GANNI,floral-print mini dress,283.0,30.0,198.0,0.7
2356,,MSGM,logo-print T-shirt dress,149.0,25.0,112.0,0.75
2357,,Philosophy Di Lorenzo Serafini,cut-out detail embellished dress,765.0,20.0,612.0,0.8
2358,Conscious,GANNI,ruched-detail shirt dress,586.0,30.0,410.0,0.7
2359,,Alice+Olivia,one-shoulder mini dress,423.0,35.0,275.0,0.65
2360,Conscious,GANNI,ruched pin-stripe dress,329.0,20.0,263.0,0.8
